Time,dummy,smooth,gdp_statevar,gdp_qnq,debtgdp_ratio_dummy,cpi_ons_qtr,cpi_cloyne_qtr,inf_cpi_ons_qtr,inf_cpi_cloyne_qtr,cpi_log_cloyne_qtr,GDP_index(ONS),GDP_index(cloyne),GDP_log_level(cloyne),Shock,TBILL,bank_rate,consumption_household,consumption_loglevel,gini_tcon,gini_ndcon,gini_inc,gini_wage,inc_p1,inc_p2,inc_p3,inc_p4,inc_p5,wage_p1,wage_p2,wage_p3,wage_p4,wage_p5,house_avg_price_log,hpi_log
01/08/1996,1,0.8706846458887666,0.23000000000000004,0.9,0,68.933,88.303743,0.05077394,0.4868853633984607,4.480782496292475,348214,272642,12.515914858276933,0,5.625,5.75,159231,11.978111257054326,0.3255654000000001,0.3146961000000005,0.32069460000000066,0.37120280000000017,6.8810208922148695,7.349468804,7.728681522223041,8.03510421,8.466984232,6.599873591883201,7.52517775,8.007663451,8.380102653550919,8.826564084,10.98282,3.42978
01/11/1996,1,0.9850379827890821,0.5049999999999999,1.4,0,69.361,88.812537,0.6170614610515956,0.5728853348711441,4.486527822465256,352958,275471,12.526237638876657,0.10736154939751508,6.1563,6,161579,11.992749466129785,0.3431332000000026,0.3333548000000003,0.33107340000000085,0.36893230000000027,6.883802402,7.360290254,7.758698606,8.082327639,8.497104517153879,6.62097874,7.574915106,8.058205628074141,8.407763257,8.858268385484559,11.00018,3.44713
01/02/1997,1,0.9976540921363364,0.7299999999999998,1.6,0,69.393,89.087494,0.046114161370738364,0.30863703495801614,4.489618965478471,358611,279315,12.540095456183973,0,6.1875,6,163976,12.007475354633964,0.334137,0.3105150000000001,0.3199570000000013,0.37898400000000015,6.877458851,7.388419815,7.762737508,8.068895272,8.489537309,6.652062438,7.526832535,8.008790953,8.392416475,8.8557615,11.01367,3.46072
01/05/1997,1,0.999552335,0.9299999999999999,1.1,0,69.998,89.279172,0.8643104088688305,0.21469509148225077,4.491768224396447,362573,282613,12.55183374958996,0.6431792176647848,6.4375,6.25,165404,12.016146245076161,0.3372481000000029,0.3280789000000015,0.3220686000000023,0.3742848,6.908299252,7.409016848546891,7.792422549,8.111986936,8.518631001,6.657072494,7.607844226,8.062175674055881,8.426517805,8.873620361,11.03402,3.48093
01/08/1997,1,0.999552335,0.9299999999999999,0.9,0,70.267,89.976374,0.3828255084178793,0.7748723014777238,4.499547124757081,365942,284906,12.55991458,0.5152849719824015,6.9688,6.917,166460,12.022510319300086,0.33293410000000134,0.3164983000000021,0.3244962000000011,0.38332770000000005,6.885851870285681,7.375632399903431,7.750544995,8.084966655,8.490029769,6.615578817,7.546561862,8.030483264,8.403561691,8.904425516,11.08356,3.53047
01/11/1997,1,0.9996361128749679,0.9549999999999998,1.5,0,70.639,90.356363,0.5266212715355539,0.4205448154215711,4.503761440679076,371341,288003,12.570726175730497,-0.855487113,7.3438,7.167,167671,12.02975900501021,0.3255287000000028,0.3214059000000001,0.3291555000000021,0.3812972000000002,6.9144811718307695,7.383464159,7.755169897,8.087328899,8.513824571,6.6570654887634495,7.5538597454307395,8.051083354,8.41631651,8.883957782,11.07603,3.52282
01/02/1998,1,0.9976540921363364,0.73,0.7,0,70.484,90.54814,-0.219908064,0.211795626,4.505881642980957,374037,290348,12.578835482538139,0.1420502985823937,7.385,7.25,170010,12.043612537831775,0.3417518000000006,0.3296604000000003,0.32270840000000045,0.3679221000000003,6.943888974934951,7.424017085405009,7.789581797073691,8.110537983,8.555863276,6.8074180893142895,7.646753372,8.071784942,8.425148350285049,8.966023677,11.1009,3.54789
01/05/1998,1,0.9934146918411528,0.605,0.6,0,71.288,90.969515,1.1278195488721834,0.4632046240985209,4.510524450391815,376421,292562,12.586431889004436,0.6933419559001974,7.7511,7.333,171598,12.052909810956423,0.3471735000000024,0.33435180000000003,0.3159652000000002,0.38825270000000034,6.9269822467359905,7.41525721,7.7855270350615005,8.085451896,8.484265586,6.634480028687721,7.5679527939894795,8.050806107901039,8.412203230389501,8.914099632,11.15277,3.59977
01/08/1998,1,0.9775244349231064,0.455,0.3,0,71.246,91.236854,-0.058950678,0.29301646021244077,4.513458916330709,377650,294735,12.593831926519407,0.6483315718657732,7.2236,7.5,174074,12.067235775143953,0.35198140000000033,0.3376166000000021,0.3285452000000025,0.36645270000000196,6.924766980724449,7.3901328321525295,7.741611389805899,8.090643580360549,8.531867494,6.705155365,7.640946168,8.101056653,8.441090949136271,8.90411215,11.1954,3.64231
01/11/1998,1,0.8922863938601977,0.25499999999999995,0.7,0,71.644,91.647846,0.5555245379934263,0.44844698259466714,4.517953471554535,380155,297672,12.603747488163275,-0.587847508,6.0362,6.75,175186,12.07360354561576,0.35828140000000097,0.3491889000000022,0.3334373,0.39073070000000015,6.925637166,7.428422217,7.812203089,8.135456313,8.567358489,6.686702386,7.595209312,8.081499669,8.454731605,8.961477482923911,11.19091,3.63785
